MEpurple	MEroyalblue	MElightyellow	MEred	MEmagenta	MEyellow	MEblue	MEgrey60	MEblack	MEmidnightblue	MEbrown	MEgreen	MEsalmon	MEpink	MEtan	MEturquoise	MElightcyan	MEcyan	MEgreenyellow	MElightgreen	MEgrey
0.0542494263097182	-0.0216615888445965	0.0575300176941938	0.0666153532139776	-0.070817585361546	0.10806317081389	0.070299458141669	0.123061434354701	-0.0023158309885675	-0.112128298778447	-0.0287730074390006	-0.101898889715409	-0.168791930086548	-0.0373613926427997	-0.0796574357188014	-0.0662003281532005	0.130239581632098	0.0116124775330987	0.0688512918131577	0.101585911627479	0.000514701685429416
0.0523757808433165	-0.0273004873416562	0.0518294111715553	0.0705434822464836	-0.0710799716517542	0.109831688316654	0.0698358185418474	0.123674952127947	0.00628854637720704	-0.110762491687655	-0.0278296925149822	-0.102108458388035	-0.165846261309567	-0.0353218084268042	-0.0909415361448432	-0.0651336910932459	0.135626369135169	0.00948904004991558	0.0646985879959145	0.105578218512569	0.000962830826970449
0.0403344965302881	0.0800293774363806	-0.0438213787288858	-0.00549594385704513	0.0194503892174832	-0.159183617182154	-0.0480260594374308	-0.0738515538249162	-0.120262784775359	-0.0112725022693847	-0.044922566605193	0.0553208580025103	0.111237511260128	0.206452452639132	0.126553233081453	0.0826052498723912	0.0206083489600342	-0.0192085010399913	0.0616036410793134	-0.00230162915223873	-0.000122651871226297
0.0326555416196954	0.082323216834745	-0.0298720430692707	-0.00625088745825677	0.0175277712396496	-0.160228780849078	-0.0468954073756131	-0.0737702401713595	-0.118653301501972	-0.00336021837709451	-0.045179205219868	0.0562770140601718	0.1135954034503	0.207807654984898	0.122499298808948	0.0818155295313493	0.014900901247661	-0.0145103173577236	0.0614711186536465	-0.00239116136989314	-0.000228140205428141
0.0323875787742847	0.0897271736494732	-0.0385512294805066	-0.00683139916083915	0.0143417519369981	-0.161084072735647	-0.0472680521326771	-0.0748515036219853	-0.118416181353186	-0.0128658897677217	-0.0451074454562923	0.0573246484566941	0.122590798956974	0.205615086353145	0.12096327605781	0.0814807574758509	0.0219256095267258	-0.0157793347046651	0.0600961474158339	-0.00656025859748606	-0.000119058122665181
0.0411328579385393	0.0929388273155064	-0.027224046652606	-0.00792152179803951	0.0152354250339314	-0.159925946782438	-0.047397237228525	-0.069075308765531	-0.114271253759297	2.56844196356278e-05	-0.0459409075385487	0.0559186174204998	0.113857614218477	0.206668444952648	0.129484261346148	0.083728603253148	0.0286471108450904	-0.01670252029165	0.0596530019820997	0.00217647000300537	-9.6329898360595e-05
0.0321462934023641	0.11629658877726	-0.0102977222758587	-0.011626492194567	0.044425690854437	-0.166863917960252	-0.0186923167149606	-0.0775641400022376	-0.137689006633178	-0.0371855064178644	-0.0608478401658124	0.0164188315677014	0.108391577898411	0.123853421148524	0.108146256553084	0.0590655070144922	0.0165023487263046	-0.0499914156061707	0.0366282764429932	0.00618714752204306	-0.000444654228425647
0.0336659353396081	0.118645807933142	-0.00422166753841601	-0.0099992555546642	0.0429109200694721	-0.16751667585287	-0.0181398553448086	-0.0875587576932744	-0.140186213437478	-0.0355997677567293	-0.0618712985871661	0.0215505868182476	0.108175436021916	0.125213158750405	0.111684577546962	0.0591584443192305	0.0141634038644285	-0.0518948576499084	0.0384827640428646	0.00666633831269953	-0.000530951626569863
0.0344486054348991	0.116640755850506	-0.00623888101642788	-0.00954155666095226	0.0433285962925909	-0.166332422378917	-0.0183602845710193	-0.0889715157520906	-0.137888265089414	-0.034019705644631	-0.0637946189436058	0.0191725139961036	0.112993278016701	0.121613183895532	0.109491397166963	0.0592549245261504	0.0175089021952952	-0.0530334722932944	0.0359847609950249	0.00814777503517158	-0.000452605910487667
0.0325650451410026	0.119972930789611	-0.0113440721413265	-0.00934490837240894	0.0443288660877538	-0.168154039085404	-0.0183226727312807	-0.0856910257039919	-0.135935973860419	-0.0374184154130021	-0.0595433131221966	0.0205963888534589	0.115909784997813	0.125895604458397	0.113588930331884	0.0593854738938562	0.0210704366940523	-0.0463110084299899	0.0439314666666932	0.00749916598773925	-0.000371950537793322
